DATAFLOW,freq,unit,hazard,nace_r2,waste,country_code,year,value,OBS_FLAG
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,EU27_2020,2016,30000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,EU27_2020,2018,40000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,EU27_2020,2020,40000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,EU28,2004,50000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,EU28,2006,110000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,EU28,2008,60000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,EU28,2010,80000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,EU28,2012,50000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,EU28,2014,40000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,EU28,2016,40000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,EU28,2018,40000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FI,2004,2820.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FI,2006,2322.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FI,2008,40.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FI,2010,38.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FI,2012,63.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FI,2014,1021.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FI,2016,65.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FI,2018,936.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FI,2020,25.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FR,2004,15290.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FR,2006,17910.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FR,2008,13300.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FR,2010,26685.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FR,2012,7698.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FR,2014,4163.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FR,2016,3246.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FR,2018,4431.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,FR,2020,2339.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HR,2004,190.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HR,2006,188.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HR,2008,38.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HR,2010,63.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HR,2012,60.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HR,2014,116.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HR,2016,29.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HR,2018,6.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HR,2020,22.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HU,2004,299.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HU,2006,129.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HU,2008,94.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HU,2010,273.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HU,2012,350.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HU,2014,22.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HU,2016,30.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HU,2018,11.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,HU,2020,10.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IE,2004,82.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IE,2006,10.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IE,2008,19.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IE,2010,94.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IE,2012,155.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IE,2014,502.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IE,2016,194.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IE,2018,274.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IE,2020,238.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IS,2004,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IS,2008,44637.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IS,2010,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IS,2012,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IS,2014,1.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IS,2016,79.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IS,2018,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IS,2020,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IT,2004,7790.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IT,2006,58083.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IT,2008,8226.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IT,2010,4907.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IT,2012,2707.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IT,2014,2327.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IT,2016,4655.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IT,2018,1875.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,IT,2020,1520.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LI,2008,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LI,2010,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LI,2012,94.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LI,2014,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LI,2016,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LI,2018,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LI,2020,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LT,2004,52.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LT,2006,59.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LT,2008,42.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LT,2010,67.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LT,2012,32.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LT,2014,8.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LT,2016,18.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LT,2018,7.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LT,2020,6.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LU,2004,171.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LU,2006,92.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LU,2008,140.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LU,2010,258.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LU,2012,184.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LU,2014,75.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LU,2016,63.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LU,2018,29.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LU,2020,34.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LV,2004,8.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LV,2006,78.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LV,2008,111.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LV,2010,13.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LV,2012,24.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LV,2014,34.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LV,2016,6.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LV,2018,24.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,LV,2020,16.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,ME,2012,1.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,ME,2014,6.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,ME,2016,2.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,ME,2018,2.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,ME,2020,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MK,2008,1.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MK,2010,53.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MK,2012,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MK,2014,6.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MK,2016,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MK,2018,22.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MK,2020,46.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MT,2004,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MT,2006,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MT,2008,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MT,2010,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MT,2012,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MT,2014,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MT,2016,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MT,2018,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,MT,2020,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NL,2004,337.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NL,2006,350.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NL,2008,302.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NL,2010,440.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NL,2012,133.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NL,2014,125.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NL,2016,349.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NL,2018,560.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NL,2020,338.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NO,2004,1689.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NO,2006,2797.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NO,2008,2970.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NO,2010,3793.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NO,2012,2686.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NO,2014,5705.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NO,2016,2809.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NO,2018,1826.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,NO,2020,2197.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PL,2004,339.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PL,2006,356.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PL,2008,586.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PL,2010,958.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PL,2012,408.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PL,2014,282.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PL,2016,101.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PL,2018,140.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PL,2020,38.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PT,2004,270.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PT,2006,140.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PT,2008,197.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PT,2010,172.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PT,2012,201.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PT,2014,161.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PT,2016,84.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PT,2018,95.0,b
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,PT,2020,64.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RO,2004,492.0,s
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RO,2006,321.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RO,2008,343.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RO,2010,350.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RO,2012,334.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RO,2014,329.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RO,2016,106.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RO,2018,22.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RO,2020,40.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RS,2010,22.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RS,2012,62.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RS,2014,69.0,b
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RS,2016,198.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RS,2018,57.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,RS,2020,160.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SE,2004,362.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SE,2006,392.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SE,2008,452.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SE,2010,809.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SE,2012,828.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SE,2014,887.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SE,2016,4462.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SE,2018,3183.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SE,2020,1031.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SI,2004,74.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SI,2006,53.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SI,2008,67.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SI,2010,49.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SI,2012,15.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SI,2014,28.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SI,2016,29.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SI,2018,3.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SI,2020,2.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SK,2004,120.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SK,2006,145.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SK,2008,146.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SK,2010,279.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SK,2012,29.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SK,2014,10.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SK,2016,17.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SK,2018,11.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,SK,2020,7.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,TR,2004,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,TR,2006,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,TR,2008,414.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,TR,2010,242.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,TR,2012,171.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,TR,2014,5.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,TR,2016,479.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,TR,2018,465.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,TR,2020,437.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,UK,2004,96.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,UK,2006,730.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,UK,2008,5544.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,UK,2010,13854.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,UK,2012,9119.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,UK,2014,5169.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,UK,2016,2701.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,UK,2018,1524.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,XK,2012,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,XK,2014,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,XK,2016,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,XK,2018,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W077,XK,2020,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W102,AT,2004,68991.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W102,AT,2006,1136779.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W102,AT,2008,32448.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W102,AT,2010,86442.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W102,AT,2012,139803.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W102,AT,2014,162291.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W102,AT,2016,156720.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W102,AT,2018,196104.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W102,AT,2020,232067.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W102,BA,2012,236300.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ_NHAZ,TOTAL_HH,W102,BA,2014,410415.0,
